Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,58,Fundamental Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,20,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,20,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,35,Médio Completo,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,47,Médio Completo,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,53,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,47,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,42,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,35,Médio Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,49,Fundamental Incompleto,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,46,Fundamental Incompleto,São Bento ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,44,Fundamental Incompleto,Rancho Velho,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,72,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,60,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,57,Médio Completo,vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,56,Médio Completo,vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,31,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,20,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,32,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,36,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,65,Fundamental Incompleto,vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,38,Não Escolarizado,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,50,Fundamental Incompleto,Vista Alegre,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,54,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,59,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,65,Não Escolarizado,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,59,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,44,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,58,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,26,Fundamental Completo,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,50,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,41,Médio Completo,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,19,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,19,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Masculino,28,Médio Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,66,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,40,Médio Completo,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,43,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,26,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,56,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,31,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,26,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,41,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,24,Fundamental Incompleto,Venda Nova,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,19,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,46,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,47,Médio Completo,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,63,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,49,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,64,Não Escolarizado,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,31,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,26,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,51,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,33,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,29,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,26,Fundamental Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,25,Fundamental Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,35,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,34,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,25,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,45,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,37,Fundamental Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,65,Não Escolarizado,Venda Nova,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,32,Fundamental Incompleto,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,57,Fundamental Incompleto,Frades,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,62,Não Escolarizado,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,37,Fundamental Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,56,Fundamental Incompleto,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,53,Fundamental Incompleto,Venda Nova,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Psicóloga
Feminino,56,Médio Completo,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,17,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Psicóloga
Feminino,36,Médio Completo,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,36,Médio Completo,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,32,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,37,Fundamental Completo,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,25,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Masculino,57,Fundamental Incompleto,Frades,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,40,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,57,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,37,Fundamental Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,37,Fundamental Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,53,Fundamental Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,40,Fundamental Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,29,Médio Completo,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,29,Médio Completo,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,35,Médio Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,32,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,47,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,30,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,46,Médio Completo,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,61,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,24,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,37,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,37,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,22,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,19,Médio Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,52,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,33,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,77,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,31,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Feminino,31,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Coordenação
Feminino,24,Médio Incompleto,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,32,Médio Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,62,Fundamental Incompleto,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,31,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,42,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,43,Fundamental Incompleto,Venda Nova,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,54,Fundamental Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,59,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,18,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,18,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Masculino,47,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,63,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,65,Fundamental Incompleto,Prates,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,47,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,47,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,40,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,40,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,27,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,27,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,54,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,54,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,19,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,37,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,54,Fundamental Incompleto,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,62,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,25,Médio Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,46,Não Escolarizado,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,42,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,42,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,23,Médio Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,29,Fundamental Completo,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,29,Fundamental Completo,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,47,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,39,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,39,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,51,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Médio Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Médio Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,19,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,19,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,37,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,62,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,54,Não Escolarizado,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,66,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,49,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,65,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,PAIF,Assistente Social
Masculino,73,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,44,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,44,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,42,Fundamental Incompleto,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,45,Médio Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,50,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Fundamental Incompleto,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,25,Médio Completo,Venda Nova,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,53,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,46,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,46,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,55,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,30,Médio Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,52,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,52,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,53,Fundamental Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,60,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,27,Médio Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,23,Superior Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,23,Superior Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,26,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,28,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,28,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Masculino,35,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Masculino,35,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,70,Fundamental Incompleto,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,37,Médio Completo,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,37,Médio Completo,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Masculino,60,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,30,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,22,Superior Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,64,Não Escolarizado,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Psicóloga
Feminino,40,Fundamental Completo,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,31,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,50,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,44,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,51,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Designer de Sombrancelha
Feminino,21,Médio Completo,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Designer de Sombrancelha
Feminino,42,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Designer de Sombrancelha
Feminino,39,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,41,Médio Completo,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,66,Fundamental Incompleto,Imbiu,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,34,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,33,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Psicóloga
Feminino,26,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,50,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,21,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Psicóloga
Feminino,58,Médio Completo,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,40,Fundamental Completo,Campanha,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,38,Fundamental Incompleto,Santa Rosa,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,58,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,58,Fundamental Incompleto,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,50,Fundamental Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,35,Médio Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,27,Médio Incompleto,Mottas,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,54,Fundamental Incompleto,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,38,Médio Completo,Sebastiana,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,35,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Masculino,66,Fundamental Incompleto,Vale Alpino,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,56,Não Escolarizado,Vieira,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Coordenação
Feminino,48,Fundamental Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,22,Médio Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
Feminino,22,Médio Incompleto,Vargem Grande ,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Assistente Social
Feminino,31,Médio Completo,Bonsucesso,3º,CRAS Bonsucesso,CRAS Bonsucesso,Público Geral,Cadastro Único
